"id","code","name","date","status","substitute"
"account_italian_banks_abi_6290",6290,"CASSA RISP. ROMA","2013-02-28",1,3452
"account_italian_banks_abi_6295",6295,"CASSA RISP. SALUZZO SPA","2013-02-28",0,0
"account_italian_banks_abi_6300",6300,"CASSA RISP. SAN MINIATO","2013-02-28",0,0
"account_italian_banks_abi_6305",6305,"CASSA RISP. DI SAVIGLIANO SPA","2013-02-28",0,0
"account_italian_banks_abi_6310",6310,"CASSA RISP. SAVONA SPA","2013-02-28",0,0
"account_italian_banks_abi_6315",6315,"CASSE DI RISPARMIO DELL'UMBRIA SPA","2013-02-28",0,0
"account_italian_banks_abi_6320",6320,"DIV. CRT TORINO-UNICREDIT BANCA SPA","2013-02-28",1,2008
"account_italian_banks_abi_6325",6325,"CASSA RISP. DI TORTONA   SPA","2013-02-28",1,6906
"account_italian_banks_abi_6330",6330,"CA.RI.TRO. SPA","2013-02-28",1,2008
"account_italian_banks_abi_6335",6335,"CASSA RISP. TRIESTE SPA","2013-02-28",1,2008
"account_italian_banks_abi_6340",6340,"CASSA RISP.DEL FRIULI VENEZIA GIULIA","2013-02-28",0,0
"account_italian_banks_abi_6345",6345,"CASSA RISP. VENEZIA SPA","2013-02-28",0,0
"account_italian_banks_abi_6350",6350,"CASSA RISP. VERCELLI SPA","2013-02-28",1,6090
"account_italian_banks_abi_6355",6355,"CARIVERONA BANCA SPA","2013-02-28",1,2008
"account_italian_banks_abi_6360",6360,"CASSA RISP. VIGEVANO","2013-02-28",1,6250
"account_italian_banks_abi_6365",6365,"BANCA CRV-C.R.VIGNOLA SPA","2013-02-28",1,5387
"account_italian_banks_abi_6370",6370,"CASSA RISP. VOLTERRA SPA","2013-02-28",0,0
"account_italian_banks_abi_6375",6375,"CASSA RISP. MIRANDOLA SPA","2013-02-28",1,6160
"account_italian_banks_abi_6380",6380,"CASSA RISP. TERNI E NARNI","2013-02-28",1,6315
"account_italian_banks_abi_6385",6385,"CASSA RISP. IN BOLOGNA   SPA","2013-02-28",0,0
"account_italian_banks_abi_6387",6387,"CASSA RISP. MOLISANA","2013-02-28",1,6290
"account_italian_banks_abi_6390",6390,"INTESA GESTIONE CREDITI S.P.A.","2013-02-28",0,0
"account_italian_banks_abi_6905",6905,"B.MONTE BOLOGNA E RAVENNA","2013-02-28",1,3042
"account_italian_banks_abi_6906",6906,"BANCA REGIONALE EUROPEA  SPA","2013-02-28",0,0
"account_italian_banks_abi_6915",6915,"BANCA DEL MONTE DI LUCCA SPA","2013-02-28",0,0
"account_italian_banks_abi_6920",6920,"BANCA DEL MONTE DI LUGO","2013-02-28",1,6205
"account_italian_banks_abi_6925",6925,"BANCA DEL MONTE DI MILANO","2013-02-28",1,6906
"account_italian_banks_abi_6930",6930,"BANCA MONTE PARMA SPA","2013-02-28",0,0
"account_italian_banks_abi_6935",6935,"BANCA DEL MONTE DI PAVIA","2013-02-28",1,6906
"account_italian_banks_abi_6945",6945,"BANCA DEL MONTE DI ROVIGO SPA","2013-02-28",1,6355
"account_italian_banks_abi_6950",6950,"B.MONTE-CASSA RISP.FAENZA SPA","2013-02-28",1,6205
"account_italian_banks_abi_7000",7000,"FEDERALCASSE SPA","2013-02-28",1,10639
"account_italian_banks_abi_7001",7001,"B.B.C. VALLE LIRI","2013-02-28",1,5372
"account_italian_banks_abi_7002",7002,"B.C.C. MONTALTO  ROSE  - S.BENEDETTO","2013-02-28",1,8617
"account_italian_banks_abi_7004",7004,"BANCA DI CRED.COOP.VO DI LISSONE S.C","2013-02-28",1,8453
"account_italian_banks_abi_7005",7005,"B.C.C SARZANA E VAL DI MAGRA","2013-02-28",1,8726
"account_italian_banks_abi_7006",7006,"B.C.C. DI VITTORITO","2013-02-28",1,8747
"account_italian_banks_abi_7007",7007,"C.R.A. PADANIA - REGGIO EMILIA","2013-02-28",1,8583
"account_italian_banks_abi_7008",7008,"C.R.A. DI ATRI SRL","2013-02-28",1,8166
"account_italian_banks_abi_7010",7010,"C.R.A. MAIERATO","2013-02-28",0,0
"account_italian_banks_abi_7012",7012,"B.C.C. BARI","2013-02-28",0,0
"account_italian_banks_abi_7013",7013,"C.R.A DEL BASSO MOLISE","2013-02-28",1,8414
"account_italian_banks_abi_7014",7014,"B.C.C. DEL MISCANO","2013-02-28",1,8661
"account_italian_banks_abi_7015",7015,"B.C.C.DI RUOTI","2013-02-28",2,0
"account_italian_banks_abi_7016",7016,"B.C.C. ADRIATICA -PESCARA","2013-02-28",1,8434
"account_italian_banks_abi_7017",7017,"B.C.C. DEL CIRCEO","2013-02-28",0,0
"account_italian_banks_abi_7018",7018,"B C C. DI BONIFATI SCRL","2013-02-28",1,3032
"account_italian_banks_abi_7019",7019,"B.C.C. TRAMONTI","2013-02-28",1,5747
"account_italian_banks_abi_7020",7020,"B.C.C. BANCA DI MODENA   SCRL","2013-02-28",1,7072
"account_italian_banks_abi_7021",7021,"B.C.C. DI AVEZZANO","2013-02-28",1,5550
"account_italian_banks_abi_7022",7022,"B.C.C. BAIANESE","2013-02-28",1,5424
"account_italian_banks_abi_7023",7023,"B.C.C. CORLETO PERTICARA","2013-02-28",1,5385
"account_italian_banks_abi_7025",7025,"B.C.C. DI CEPAGATTI SCRL","2013-02-28",1,8434
"account_italian_banks_abi_7026",7026,"BANCA DI TERAMO CRED.COOP.-SOC.COOP.","2013-02-28",0,0
"account_italian_banks_abi_7027",7027,"B.C.C. MONOPOLI","2013-02-28",0,0
"account_italian_banks_abi_7028",7028,"B.C.C. METAPONTINO SCRL","2013-02-28",1,8797
"account_italian_banks_abi_7029",7029,"B.C.C. LIDO DEI PINI","2013-02-28",1,8327
"account_italian_banks_abi_7030",7030,"B.C.C. VALLE DEL CALORE","2013-02-28",1,5424
"account_italian_banks_abi_7031",7031,"B.C.C. DI CAVA DE'TIRRENI","2013-02-28",1,3274
"account_italian_banks_abi_7032",7032,"B.C.C.  DI AVELLANA","2013-02-28",1,5424
"account_italian_banks_abi_7033",7033,"B.C.C. DI CASTELFRENTANO","2013-02-28",1,5550
"account_italian_banks_abi_7034",7034,"B.C.C. BUSTO ARSIZIO","2013-02-28",1,5010
"account_italian_banks_abi_7035",7035,"B.C.C. DEL PARTENIO","2013-02-28",1,5142
"account_italian_banks_abi_7036",7036,"B.C.C. TIRRENO SCRL","2013-02-28",1,5747
"account_italian_banks_abi_7037",7037,"B.C.C.ETRUSCA SALERNITANA","2013-02-28",2,0
"account_italian_banks_abi_7038",7038,"B.C.C. DI PADOVA SCRL","2013-02-28",1,8452
"account_italian_banks_abi_7039",7039,"B.C.C. DI COLOGNO MONZESE","2013-02-28",1,8214
"account_italian_banks_abi_7040",7040,"B.C.C. DI SONDRIO SRL","2013-02-28",1,8430
"account_italian_banks_abi_7041",7041,"BANCA DI ARICCIA B.C.C.","2013-02-28",1,8951
"account_italian_banks_abi_7042",7042,"B.C.C DI TRASACCO","2013-02-28",1,8327
"account_italian_banks_abi_7043",7043,"B.C.C. TIRRENO S.FERDINANDO","2013-02-28",2,0
"account_italian_banks_abi_7044",7044,"B.C.C. DI GAZZANIGA SCRL","2013-02-28",1,8869
"account_italian_banks_abi_7045",7045,"B. SANTI PIETRO E PAOLO B.C.C.","2013-02-28",1,8327
"account_italian_banks_abi_7046",7046,"B.C.C. DI DUGENTA SCRL","2013-02-28",1,3200
"account_italian_banks_abi_7047",7047,"B.C.C. DI VELLETRI","2013-02-28",1,8327
"account_italian_banks_abi_7048",7048,"BANCA D'ELBA CREDITO COOP.SOC.COOP.","2013-02-28",0,0
"account_italian_banks_abi_7049",7049,"B.C.C. GOLFO DI GELA SCRL","2013-02-28",1,8952
"account_italian_banks_abi_7050",7050,"B.C.C. NOMENTANA","2013-02-28",1,8327
"account_italian_banks_abi_7051",7051,"BANCA ARETINA DI CRED.COOP.SCPARL","2013-02-28",1,8345
"account_italian_banks_abi_7052",7052,"B.C.C VALLE DELL'IRNO SCARL","2013-02-28",1,3139
"account_italian_banks_abi_7053",7053,"BIESSE-BANCA SAMBENEDETTESE C.COOP","2013-02-28",1,8474
"account_italian_banks_abi_7054",7054,"B.C.C DEL SAVONESE SCRL","2013-02-28",1,8530
"account_italian_banks_abi_7055",7055,"BANCA DI LUCCA DI CRED.COOP.","2013-02-28",1,3242
"account_italian_banks_abi_7056",7056,"BANCA DELL'ALTA MURGIA CRED.COOP.VO","2013-02-28",0,0
"account_italian_banks_abi_7057",7057,"CREDIVENETO CREDITO COOPERATIVO","2013-02-28",0,0
"account_italian_banks_abi_7058",7058,"BANCA REGGIANA DI CRED.COOP.","2013-02-28",0,0
"account_italian_banks_abi_7059",7059,"BANCA DI CRED.COOP. SOFIGE","2013-02-28",1,8985
"account_italian_banks_abi_7060",7060,"B.C.C. DEL GARIGLIANO SCPARL","2013-02-28",0,0
"account_italian_banks_abi_7061",7061,"B.C.C. DELLA PRE-SILA","2013-02-28",1,8531
"account_italian_banks_abi_7062",7062,"CREDITO COOP. MEDIOCRATI","2013-02-28",0,0
"account_italian_banks_abi_7063",7063,"B.C.C. TIVOLI E VALLE DELL'ANIENE","2013-02-28",1,8716
"account_italian_banks_abi_7064",7064,"B.C.C. GENOVESE SOC.COOP.VA","2013-02-28",1,8487
"account_italian_banks_abi_7065",7065,"BANCA FORTORINA DI CRED.COOP.SCARL","2013-02-28",1,5385
"account_italian_banks_abi_7066",7066,"B.C.C. DEI COMUNI CILENTANI SOC.COOP","2013-02-28",0,0
"account_italian_banks_abi_7067",7067,"BANCA DELLA TUSCIA C.C.","2013-02-28",0,0
"account_italian_banks_abi_7068",7068,"BANCA DI CATANZARO C.C. SCRL","2013-02-28",1,8258
"account_italian_banks_abi_7069",7069,"CRERIBANCO","2013-02-28",1,8530
"account_italian_banks_abi_7070",7070,"B.DI CESENA C.C. DI CESENA E RONTA","2013-02-28",0,0
"account_italian_banks_abi_7071",7071,"BANCA DELLA VALSASSINA C.C. SCRL","2013-02-28",1,8515
"account_italian_banks_abi_7072",7072,"EMIL BANCA CRED.COOP. SC","2013-02-28",0,0
"account_italian_banks_abi_7073",7073,"BANCA ROMAGNA COOPERATIVA","2013-02-28",0,0
"account_italian_banks_abi_7074",7074,"BANCA DI MONASTIER E DEL SILE C.C.","2013-02-28",0,0
"account_italian_banks_abi_7075",7075,"CREDIUMBRIA BANCA DI CRED.COOP.VO SC","2013-02-28",0,0
"account_italian_banks_abi_7076",7076,"BANCA CREMASCA CRED.COOP.SOC.COOP.VA","2013-02-28",0,0
"account_italian_banks_abi_7077",7077,"B.C.C. DEL CREMASCO","2013-02-28",1,8771
"account_italian_banks_abi_7078",7078,"B.C.C.DEI CASTELLI E DEGLI IBLEI","2013-02-28",0,0
"account_italian_banks_abi_7079",7079,"BANCA CATONE DI CREDITO COOPERATIVO","2013-02-28",1,7092
"account_italian_banks_abi_7080",7080,"CREDITO ETNEO B.C.C. SCRL","2013-02-28",0,0
"account_italian_banks_abi_7081",7081,"BANCA DI ASCOLI DI C.C. SCRL","2013-02-28",1,7026
"account_italian_banks_abi_7082",7082,"CREDITO COOPERATIVO BOLOGNESE SCARL","2013-02-28",1,7072
"account_italian_banks_abi_7083",7083,"BANCA DI C. C. PRIVERNATE SCPARL","2013-02-28",0,0
"account_italian_banks_abi_7084",7084,"BANCA DELLA MARCA CREDITO COOP. S.C.","2013-02-28",0,0
"account_italian_banks_abi_7085",7085,"CREDITO COOPERATIVO FRIULI","2013-02-28",0,0
"account_italian_banks_abi_7086",7086,"B.C.C. DELL'ADRIATICO TERAMANO","2013-02-28",0,0
"account_italian_banks_abi_7087",7087,"BANCA DI TARANTO - B.C.C. S.C.P.A.RL","2013-02-28",0,0
"account_italian_banks_abi_7088",7088,"BANCA DI PERUGIA-CRED.COOP-SOC.COOP","2013-02-28",1,8630
"account_italian_banks_abi_7089",7089,"B.C.C. DI TERNI E DELLA VALNERINA","2013-02-28",1,7075
"account_italian_banks_abi_7090",7090,"BANCA MALATESTIANA CRED. COOP. SCRL","2013-02-28",0,0
"account_italian_banks_abi_7091",7091,"B.C.C. DEL LAMETINO S.C.R.L.","2013-02-28",0,0
"account_italian_banks_abi_7092",7092,"B.C.C. DEI CASTELLI ROMANI SCRL","2013-02-28",0,0
"account_italian_banks_abi_7093",7093,"B.C.C. DEL NORD BARESE SOC.COOP.","2013-02-28",1,5262
"account_italian_banks_abi_7094",7094,"B.C.C. DI MASSAFRA SOC.COOP.VA","2013-02-28",0,0
"account_italian_banks_abi_7095",7095,"BANCA APUANA C.C. MASSA CARRARA","2013-02-28",0,0
"account_italian_banks_abi_7096",7096,"B.C.C. DI CAGLIARI SOC.COOP.VA","2013-02-28",0,0
"account_italian_banks_abi_7097",7097,"BANCA PMI DI BERGAMO CREDITO COOP.VO","2013-02-28",1,8514
"account_italian_banks_abi_7098",7098,"BCC ANTONELLO DA MESSINA SOC.COOP.","2013-02-28",0,0
"account_italian_banks_abi_7099",7099,"CREDITO ARETUSEO B.C.C.SOC.COP.A.R.L","2013-02-28",0,0
"account_italian_banks_abi_7100",7100,"B.CRED.COOP.DELLA CONTEA DI MODICA","2013-02-28",0,0
"account_italian_banks_abi_7101",7101,"BANCA DI ANDRIA DI CRED.COOP.SCPARL","2013-02-28",0,0
"account_italian_banks_abi_7102",7102,"BANCA DI CREDITO COOP.DI AVERSA SCRL","2013-02-28",1,3139
"account_italian_banks_abi_7103",7103,"BANCA DI C.COOP.DELLA COSTA ETRUSCA","2013-02-28",1,8885
"account_italian_banks_abi_7104",7104,"BCC - BANCA DI SIRACUSA","2013-02-28",0,0
"account_italian_banks_abi_7105",7105,"BCC LUIGI STURZO DI CALTAGIRONE S.C.","2013-02-28",1,8985
"account_italian_banks_abi_7106",7106,"BANCA DEL COMPRENSORIO DEL CUOIO","2013-02-28",1,8866
"account_italian_banks_abi_7107",7107,"BANCA DEL FERMANO-CREDITO COOP.VO","2013-02-28",0,0
"account_italian_banks_abi_7108",7108,"B C C AGRIGENTINO SOC. COOP.","2013-02-28",0,0
"account_italian_banks_abi_7109",7109,"B C C BANCA BRUTIA - SOC. COOP.","2013-02-28",0,0
"account_italian_banks_abi_7110",7110,"BANCA DI CREDITO COOP. DI NAPOLI","2013-02-28",0,0
"account_italian_banks_abi_7111",7111,"BANCA DI FRASCATI DI CRED.COOP.","2013-02-28",0,0
"account_italian_banks_abi_7112",7112,"BANCA DI VIGEVANO CRED.COOPERATIVO","2013-02-28",0,0
"account_italian_banks_abi_7113",7113,"BANCA DI CRED.COOP.VO DI PUTIGNANO","2013-02-28",0,0
"account_italian_banks_abi_7510",7510,"BANCA MONTE DI MONTAGNANA","2013-02-28",1,6225
"account_italian_banks_abi_7530",7530,"BANCA MONTE ""SANT'AGATA""","2013-02-28",1,3019
"account_italian_banks_abi_7535",7535,"BANCA MONTE FOGGIA SPA","2013-02-28",1,5392
"account_italian_banks_abi_7600",7600,"POSTE ITALIANE","2013-02-28",0,0
"account_italian_banks_abi_7601",7601,"POSTE ITALIANE SPA","2013-02-28",0,0
"account_italian_banks_abi_7602",7602,"CASSA DEPOSITI E PRESTITI","2013-02-28",0,0
"account_italian_banks_abi_8000",8000,"ICCREA BANCA SPA","2013-02-28",0,0
"account_italian_banks_abi_8001",8001,"MANTOVABANCA 1896 CRED.COOP.S.C.R.L.","2013-02-28",0,0
"account_italian_banks_abi_8002",8002,"C.R.A. CERVETERI","2013-02-28",1,8327
"account_italian_banks_abi_8003",8003,"CREDITO VALDINIEVOLE B.C.C.","2013-02-28",0,0
"account_italian_banks_abi_8004",8004,"C.R.A. TERRENOVE MARSALA","2013-02-28",1,8946
"account_italian_banks_abi_8007",8007,"B.C.C. MEDIO PONENTINO","2013-02-28",1,3456
"account_italian_banks_abi_8008",8008,"C.R.A. VALLE DI GRESTA","2013-02-28",1,8145
"account_italian_banks_abi_8009",8009,"C.R.A. PIEVE DI SANZENO","2013-02-28",1,8205
"account_italian_banks_abi_8010",8010,"CASSA RAIFFEISEN VAL BADIA","2013-02-28",0,0
"account_italian_banks_abi_8011",8011,"CASSA RURALE BASSA VALLAGARINA","2013-02-28",0,0
"account_italian_banks_abi_8012",8012,"C.R.A. ALBIANO ALTA VAL  DI CEMBRA","2013-02-28",1,8120
"account_italian_banks_abi_8013",8013,"C.R.A. ALDENO E CADINE","2013-02-28",0,0
"account_italian_banks_abi_8015",8015,"CASSA RAIFFEISEN DI ANDRIANO S.COOP.","2013-02-28",0,0
"account_italian_banks_abi_8016",8016,"C.R. ALTO GARDA - BCC","2013-02-28",0,0
"account_italian_banks_abi_8018",8018,"C.R.A. SAVIGNANO IRPINO","2013-02-28",1,8553
"account_italian_banks_abi_8019",8019,"BANCA DELLO JONIO - ALBIDONA","2013-02-28",0,0
"account_italian_banks_abi_8020",8020,"CASSA RAIFFEISEN ALTA PUSTERIA S.C.","2013-02-28",0,0
"account_italian_banks_abi_8021",8021,"B.C.C.SUD FRIULI LATISANA","2013-02-28",1,8965
"account_italian_banks_abi_8024",8024,"CASSA RUR. ADAMELLO - BRENTA BCC S.C","2013-02-28",0,0
"account_italian_banks_abi_8025",8025,"C.R.A. BESENELLO","2013-02-28",1,8305
"account_italian_banks_abi_8026",8026,"C.RUR. DI LEDRO B.C.C. SCPAARL","2013-02-28",0,0
"account_italian_banks_abi_8027",8027,"C.R.A. DELLE GIUDICARIE","2013-02-28",1,8192
"account_italian_banks_abi_8028",8028,"C.R.A. BONDO - BREGUZZO - RONCO","2013-02-28",1,8097
"account_italian_banks_abi_8030",8030,"B.C.C.BORGHETTO LODIGIANO SOC.COOP.","2013-02-28",0,0
"account_italian_banks_abi_8031",8031,"C.R.A. BRENTONICO","2013-02-28",0,0
"account_italian_banks_abi_8032",8032,"C.R.A. BREZ","2013-02-28",1,8092
"account_italian_banks_abi_8033",8033,"CASSA RAIFFEISEN DI BRONZOLO-ORA S.C","2013-02-28",1,8114
"account_italian_banks_abi_8034",8034,"B.C.C. COLLI DEL TRONTO","2013-02-28",1,8332
"account_italian_banks_abi_8035",8035,"CASSA RAIFFEISEN DI BRUNICO SOC.COOP","2013-02-28",0,0
"account_italian_banks_abi_8036",8036,"B.C.C. DELL'ALENTO","2013-02-28",1,7066
"account_italian_banks_abi_8037",8037,"B.C.C. ITALA","2013-02-28",1,5036
"account_italian_banks_abi_8038",8038,"C.R.A. CASTELLUCCIO SAURI","2013-02-28",1,5424
"account_italian_banks_abi_8039",8039,"B.C.C.DI SASSANO SC","2013-02-28",0,0
"account_italian_banks_abi_8040",8040,"C.R.A. CADINE","2013-02-28",1,8013
"account_italian_banks_abi_8041",8041,"B.C.C.  CALAVINO","2013-02-28",1,8132
"account_italian_banks_abi_8042",8042,"C.R.A. RABBI E CALDES    B.C.C.","2013-02-28",0,0
"account_italian_banks_abi_8043",8043,"C.R.A. CALDONAZZO","2013-02-28",0,0
"account_italian_banks_abi_8044",8044,"C.R.A. CAMPITELLO CANAZEI B.C.C.","2013-02-28",1,8140
"account_italian_banks_abi_8045",8045,"C.R.A. CAMPODENNO","2013-02-28",1,8282
"account_italian_banks_abi_8047",8047,"C.R.A. VANOI-CANAL S.BOVO","2013-02-28",1,8279
"account_italian_banks_abi_8048",8048,"C.R.A. CAORIA","2013-02-28",1,8047
"account_italian_banks_abi_8049",8049,"C.R.A. CAPRIANA","2013-02-28",1,8153
"account_italian_banks_abi_8050",8050,"C.R.A. CARANO","2013-02-28",1,8057
"account_italian_banks_abi_8052",8052,"C.R.A. CASTAGNE'","2013-02-28",1,8178
"account_italian_banks_abi_8054",8054,"C.R.A. CASTELLO DI FIEMME","2013-02-28",1,8153
"account_italian_banks_abi_8055",8055,"C.RUR. CASTELLO TESINO BCC","2013-02-28",1,8102
"account_italian_banks_abi_8056",8056,"CASSA RAIFFEISEN CASTELROTTO SOC.C.","2013-02-28",0,0
"account_italian_banks_abi_8057",8057,"C.R.A. CENTROFIEMME - CAVALESE","2013-02-28",0,0
"account_italian_banks_abi_8058",8058,"C.R.A. CAVARENO","2013-02-28",1,8200
"account_italian_banks_abi_8059",8059,"C.R.A. CAVEDINE B.C.C.","2013-02-28",1,8132
"account_italian_banks_abi_8060",8060,"CASSA RAFFEISEN D CIARDES SCRL","2013-02-28",0,0
"account_italian_banks_abi_8061",8061,"C.R.A. CLOZ","2013-02-28",1,8152
"account_italian_banks_abi_8062",8062,"C.R.A. PEJO E OSSANA","2013-02-28",1,8163
"account_italian_banks_abi_8063",8063,"C.R.A. CONDINO","2013-02-28",1,8024
"account_italian_banks_abi_8064",8064,"C.R.A. COREDO","2013-02-28",1,8263
"account_italian_banks_abi_8065",8065,"CASSA RAIFFEISEN SCHLERN ROSENGARTEN","2013-02-28",0,0
"account_italian_banks_abi_8066",8066,"CASSA RAIFFEISEN ALTA VENOSTA S.COOP","2013-02-28",0,0
"account_italian_banks_abi_8067",8067,"C.R.A. PEDRENGO","2013-02-28",1,8940
"account_italian_banks_abi_8068",8068,"B.C.C. VOLTURINO","2013-02-28",1,5244
"account_italian_banks_abi_8069",8069,"C.R.A. VILLAMA","2013-02-28",1,5550
"account_italian_banks_abi_8070",8070,"C.R.A. S.MARCO ARGENTANO","2013-02-28",1,8967
"account_italian_banks_abi_8071",8071,"C.R.A. VALLEDOLMO","2013-02-28",0,0
"account_italian_banks_abi_8072",8072,"B.C.C. DI PATERNOPOLI","2013-02-28",1,5392
"account_italian_banks_abi_8073",8073,"B.C.C.CASSA RURALE LINERA","2013-02-28",1,5036
"account_italian_banks_abi_8074",8074,"C.R.A. ALIANO","2013-02-28",1,8588
"account_italian_banks_abi_8075",8075,"C.R.A. AMASENO","2013-02-28",1,8344
"account_italian_banks_abi_8076",8076,"C.R.A. CEPPALONI","2013-02-28",1,8905
"account_italian_banks_abi_8077",8077,"C.R.A. DAMBEL","2013-02-28",1,8205
"account_italian_banks_abi_8078",8078,"C.RUR.GIUDICARIE VALSABBINA PAGANELL","2013-02-28",0,0
"account_italian_banks_abi_8079",8079,"CASSA RURALE D'ANAUNIA","2013-02-28",0,0
"account_italian_banks_abi_8080",8080,"C. RAIFFEISEN DI DOBBIACO SCRL","2013-02-28",0,0
"account_italian_banks_abi_8081",8081,"CASSA RUR. DI BOLZANO SOC.COOP.","2013-02-28",0,0
"account_italian_banks_abi_8082",8082,"B.C.C. DI OZZANO TARO","2013-02-28",1,8581
"account_italian_banks_abi_8083",8083,"C.R.A DI FISCIANO B.C.C.","2013-02-28",0,0
"account_italian_banks_abi_8084",8084,"C.R.A. TREBASELEGHE","2013-02-28",1,8429
"account_italian_banks_abi_8086",8086,"BANCA DI CRED.COOP.DI FALCONARA M.SC","2013-02-28",0,0
"account_italian_banks_abi_8088",8088,"C.RUR. QUADRA E FIAVE' BCC","2013-02-28",0,0
"account_italian_banks_abi_8089",8089,"C. RAFFEISEN FIE' ALLO SCILIAR","2013-02-28",1,8065
"account_italian_banks_abi_8090",8090,"C.R.A. FLAVON","2013-02-28",1,8282
"account_italian_banks_abi_8091",8091,"C.RUR. FOLGARIA BCC","2013-02-28",0,0
"account_italian_banks_abi_8092",8092,"C.R.A. FONDO - BREZ BCC","2013-02-28",1,8200
"account_italian_banks_abi_8093",8093,"C.RUR.PINETANA FORNACE E SEREGNANO","2013-02-28",1,8316
"account_italian_banks_abi_8094",8094,"CASSA RAIFFEISEN DI FUNES SC","2013-02-28",0,0
"account_italian_banks_abi_8095",8095,"CRED.COOP. REGGIANO SCARL","2013-02-28",0,0
"account_italian_banks_abi_8096",8096,"B.CA CR.COOP.DI NOVA SIRI SCRL","2013-02-28",1,8888
"account_italian_banks_abi_8097",8097,"C.RUR.BONDO BREGUZZO RONCONE BCC","2013-02-28",1,8024
"account_italian_banks_abi_8098",8098,"C.R.A. CETO","2013-02-28",1,8538
"account_italian_banks_abi_8100",8100,"C.RUR.GIOVO BCC","2013-02-28",0,0
"account_italian_banks_abi_8102",8102,"CASSA RURALE VALSUGANA E TESINO","2013-02-28",0,0
"account_italian_banks_abi_8103",8103,"C.R.A. S.ROBERTO","2013-02-28",1,5636
"account_italian_banks_abi_8104",8104,"B.C.C. DI S.MARCELLINO","2013-02-28",2,0
"account_italian_banks_abi_8105",8105,"C.R.A. IAVRE'","2013-02-28",1,8248
"account_italian_banks_abi_8106",8106,"C.R.A. IMER","2013-02-28",1,8279
"account_italian_banks_abi_8107",8107,"CASSA RURALE DI ISERA B.CRED.COOP.VA","2013-02-28",0,0
"account_italian_banks_abi_8108",8108,"C.R.A. SABINA","2013-02-28",1,8327
"account_italian_banks_abi_8109",8109,"C.R.A. MELISSA","2013-02-28",1,8568
"account_italian_banks_abi_8110",8110,"CASSA RAFFEISEN DI LACES","2013-02-28",0,0
"account_italian_banks_abi_8112",8112,"C.R.A. LAGUNDO","2013-02-28",0,0
"account_italian_banks_abi_8113",8113,"CASSA RAIFFEISEN BASSA VALL'ISARCO","2013-02-28",0,0
"account_italian_banks_abi_8114",8114,"CASSA RAIFFEISEN DI LAIVES SOC.COOP.","2013-02-28",0,0
"account_italian_banks_abi_8115",8115,"CASSA RAIFFEISEN DI LANA SOC.COOP.","2013-02-28",0,0
"account_italian_banks_abi_8116",8116,"C.R.A. LANZA","2013-02-28",1,8122
"account_italian_banks_abi_8117",8117,"CASSA RAIFFEISEN DI LASA SOC.COOP.","2013-02-28",0,0
"account_italian_banks_abi_8118",8118,"C.R.A. LAUREGNO","2013-02-28",1,8231
"account_italian_banks_abi_8120",8120,"CASSA RURALE LAVIS-VALLE DI CEMBRA","2013-02-28",0,0
"account_italian_banks_abi_8121",8121,"C.R.A. LEVICO","2013-02-28",0,0
"account_italian_banks_abi_8122",8122,"C.R.A.DELLE MADDALENE BCC","2013-02-28",1,8282
"account_italian_banks_abi_8123",8123,"C.R.A. LIZZANA","2013-02-28",0,0
"account_italian_banks_abi_8125",8125,"C.R.A. NUSCO","2013-02-28",1,5142
"account_italian_banks_abi_8126",8126,"B.C.C. DI MONTEPAONE","2013-02-28",0,0
"account_italian_banks_abi_8127",8127,"C.R.A. MASERADA SUL PIAVE","2013-02-28",1,8593
"account_italian_banks_abi_8128",8128,"C.R.A. S.VITO SULLO IONIO","2013-02-28",1,8258
"account_italian_banks_abi_8129",8129,"B.C.C. DEL BELICE SOC.COOP.VA","2013-02-28",0,0
"account_italian_banks_abi_8130",8130,"B.C.C. FENIS NUS SAINT MARCEL S.COOP","2013-02-28",1,8587
"account_italian_banks_abi_8131",8131,"C.R.A. ALTA VAL DI CEMBRA","2013-02-28",1,8012
"account_italian_banks_abi_8132",8132,"C.R.A. VALLE DEI LAGHI","2013-02-28",0,0
"account_italian_banks_abi_8133",8133,"C.R.A. MERANO","2013-02-28",0,0
"account_italian_banks_abi_8134",8134,"CASSA RAIFFEISEN DI MARLENGO SOC.C.","2013-02-28",0,0
"account_italian_banks_abi_8135",8135,"CASSA RAIFFEISEN DI MELTINA SOC.COOP","2013-02-28",0,0
"account_italian_banks_abi_8136",8136,"C.R.A. MEZZANA","2013-02-28",1,8163
"account_italian_banks_abi_8137",8137,"C.R.A. MEZZANO B.C.C.","2013-02-28",1,8279
"account_italian_banks_abi_8138",8138,"CASSA RURALE DI MEZZOCORONA B.C.C.","2013-02-28",0,0
"account_italian_banks_abi_8139",8139,"C.R.A.MEZZOLOMBARDO S.MICHELE","2013-02-28",0,0
"account_italian_banks_abi_8140",8140,"C.RUR.VAL DI FASSA E AGORDINO B.C.C.","2013-02-28",0,0
"account_italian_banks_abi_8141",8141,"C.R.A. MOLINA DI FIEMME","2013-02-28",1,8153
"account_italian_banks_abi_8142",8142,"C.R.A. MOLINA DI LEDRO","2013-02-28",1,8026
"account_italian_banks_abi_8144",8144,"C.R.A. MONTAGNE","2013-02-28",1,8197
"account_italian_banks_abi_8145",8145,"C.R.A. MORI-VAL DI GRESTA - B.C.C.","2013-02-28",0,0
